date,maxTemp,minTemp,rainfall,morningHumidity,eveningHumidity
2013-11-28,22.0,8.0,0.0,94.1,74.6
2013-11-29,21.2,9.4,0.0,92.9,79.7
2013-11-30,21.0,7.4,0.0,97.5,81.6
2013-12-01,21.0,9.0,0.0,95.3,89.0
2013-12-02,21.6,7.0,0.0,95.0,76.5
2013-12-03,22.0,6.8,0.0,92.7,83.5
2013-12-04,20.6,6.4,0.0,97.5,78.9
2013-12-05,20.0,6.5,0.0,87.1,79.1
2013-12-06,21.0,6.9,0.0,97.4,79.3
2013-12-07,21.0,7.0,0.0,96.1,73.7
2013-12-08,20.0,6.5,0.0,97.4,79.2
2013-12-09,20.5,7.0,0.0,97.4,76.8
2013-12-10,19.5,6.5,0.0,95.0,78.1
2013-12-11,19.5,5.5,0.0,85.0,89.0
2013-12-12,19.2,7.0,0.0,97.4,79.7
2013-12-13,18.0,6.5,0.0,97.4,93.1
2013-12-14,17.2,7.0,0.0,90.1,75.7
2013-12-15,18.0,4.0,0.0,100.0,67.9
2013-12-16,19.0,2.5,0.0,94.1,67.5
2013-12-17,16.0,4.0,0.0,91.9,76.8
2013-12-18,15.5,6.0,0.0,87.1,84.4
2013-12-19,16.3,6.0,0.0,91.8,76.9
2013-12-20,16.0,5.5,0.0,84.8,72.9
2013-12-21,16.0,3.0,0.0,96.9,86.3
2013-12-22,17.0,1.5,0.0,96.8,65.9
2013-12-23,18.1,2.5,0.0,94.1,65.0
2013-12-24,18.5,2.5,0.0,97.0,63.6
2013-12-25,20.0,2.0,0.0,93.7,51.7
2013-12-26,21.4,2.0,0.0,96.8,60.8
2013-12-27,18.0,3.2,0.0,90.8,85.7
2013-12-28,18.5,4.0,0.0,89.0,65.2
2013-12-29,18.3,1.7,0.0,96.9,70.7
2013-12-30,18.3,0.5,0.0,93.4,67.0
2013-12-31,16.6,1.8,0.0,85.1,68.7
